ipvId;ado;longName;Precio_AC;PRUVAL_MID_PRICE;N_CONTRIB_MID;MPU_FVA;N_CONTRIB_SPREAD;COC_FVA_P50;COC_FVA_MEAN
C0.GBMRISK.3001001050944_2W_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2W_25RR;-1.2291;-1.2291;1;-1.2291;1;0.7724;0.7724
C0.GBMRISK.3001001050944_2W_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2W_25FLY;0.3006;0.3006;1;0.3006;1;0.5517;0.5517
C0.GBMRISK.3001001050944_3W_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3W_ATM;9.083;9.0831;1;9.0831;1;1.0875;1.0875
C0.GBMRISK.3001001050944_3W_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3W_10RR;-2.3182;-2.3183;1;-2.3183;1;1.3053;1.3053
C0.GBMRISK.3001001050944_3W_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3W_10FLY;0.907;0.907;1;0.907;1;0.8702;0.8702
C0.GBMRISK.3001001050944_3W_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3W_25RR;-1.2426;-1.2426;1;-1.2426;1;0.7614;0.7614
C0.GBMRISK.3001001050944_3W_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3W_25FLY;0.2799;0.2799;1;0.2799;1;0.5439;0.5439
C0.GBMRISK.3001001050944_1M_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_1M_ATM;8.4871;8.4871;1;8.4871;1;0.7604;0.7604
C0.GBMRISK.3001001050944_1M_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_1M_10RR;-2.373;-2.3731;1;-2.3731;1;0.9127;0.9127
C0.GBMRISK.3001001050944_1M_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_1M_10FLY;0.8508;0.8509;1;0.8509;1;0.6085;0.6085
C0.GBMRISK.3001001050944_1M_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_1M_25RR;-1.2685;-1.2685;1;-1.2685;1;0.5325;0.5325
C0.GBMRISK.3001001050944_1M_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_1M_25FLY;0.267;0.267;1;0.267;1;0.3804;0.3804
C0.GBMRISK.3001001050944_2M_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2M_ATM;7.9737;7.9738;1;7.9738;1;0.6373;0.6373
C0.GBMRISK.3001001050944_2M_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2M_10RR;-2.5577;-2.5577;1;-2.5577;1;0.7652;0.7652
C0.GBMRISK.3001001050944_2M_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2M_10FLY;0.8952;0.8953;1;0.8953;1;0.5101;0.5101
C0.GBMRISK.3001001050944_2M_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2M_25RR;-1.2969;-1.2969;1;-1.2969;1;0.4464;0.4464
C0.GBMRISK.3001001050944_2M_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2M_25FLY;0.2689;0.2689;1;0.2689;1;0.3188;0.3188
C0.GBMRISK.3001001050944_3M_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3M_ATM;7.7592;7.7592;1;7.7592;1;0.6174;0.6174
C0.GBMRISK.3001001050944_3M_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3M_10RR;-2.4987;-2.4987;1;-2.4987;1;0.7414;0.7414
C0.GBMRISK.3001001050944_3M_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3M_10FLY;0.9525;0.9526;1;0.9526;1;0.4943;0.4943
C0.GBMRISK.3001001050944_3M_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3M_25RR;-1.2859;-1.286;1;-1.286;1;0.4325;0.4325
C0.GBMRISK.3001001050944_3M_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3M_25FLY;0.2937;0.2936;1;0.2936;1;0.3089;0.3089
C0.GBMRISK.3001001050944_6M_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_6M_ATM;7.3191;7.3191;1;7.3191;1;0.58;0.58
C0.GBMRISK.3001001050944_6M_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_6M_10RR;-1.9802;-1.9803;1;-1.9803;1;0.6969;0.6969
C0.GBMRISK.3001001050944_6M_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_6M_10FLY;0.9492;0.9492;1;0.9492;1;0.4646;0.4646
C0.GBMRISK.3001001050944_6M_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_6M_25RR;-1.0166;-1.0166;1;-1.0166;1;0.4065;0.4065
C0.GBMRISK.3001001050944_6M_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_6M_25FLY;0.2897;0.2897;1;0.2897;1;0.2904;0.2904
C0.GBMRISK.3001001050944_9M_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_9M_ATM;7.1065;7.1066;1;7.1066;1;0.5565;0.5565
C0.GBMRISK.3001001050944_9M_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_9M_10RR;-2.0029;-2.0029;1;-2.0029;1;0.669;0.669
C0.GBMRISK.3001001050944_9M_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_9M_10FLY;1.0832;1.0832;1;1.0832;1;0.446;0.446
C0.GBMRISK.3001001050944_9M_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_9M_25RR;-1.0251;-1.0251;1;-1.0251;1;0.3903;0.3903
C0.GBMRISK.3001001050944_9M_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_9M_25FLY;0.3309;0.3309;1;0.3309;1;0.2788;0.2788
C0.GBMRISK.3001001050944_1Y_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_1Y_ATM;6.9759;6.9759;1;6.9759;1;0.5534;0.5534
C0.GBMRISK.3001001050944_1Y_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_1Y_10RR;-1.8172;-1.8173;1;-1.8173;1;0.6657;0.6657
C0.GBMRISK.3001001050944_1Y_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_1Y_10FLY;1.1369;1.1369;1;1.1369;1;0.4437;0.4437
C0.GBMRISK.3001001050944_1Y_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_1Y_25RR;-0.9246;-0.9247;1;-0.9247;1;0.3883;0.3883
C0.GBMRISK.3001001050944_1Y_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_1Y_25FLY;0.3452;0.3452;1;0.3452;1;0.2774;0.2774
C0.GBMRISK.3001001050944_2Y_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2Y_ATM;7.0607;7.0607;1;7.0607;1;1.0435;1.0435
C0.GBMRISK.3001001050944_2Y_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2Y_10RR;-1.6798;-1.6798;1;-1.6798;1;1.2584;1.2584
C0.GBMRISK.3001001050944_2Y_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2Y_10FLY;1.4521;1.4522;1;1.4522;1;0.8389;0.8389
C0.GBMRISK.3001001050944_2Y_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2Y_25RR;-0.8608;-0.8608;1;-0.8608;1;0.734;0.734
C0.GBMRISK.3001001050944_2Y_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_2Y_25FLY;0.442;0.4421;1;0.4421;1;0.5243;0.5243
C0.GBMRISK.3001001050944_3Y_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3Y_ATM;7.2173;7.2173;1;7.2173;1;2.7571;2.7571
C0.GBMRISK.3001001050944_3Y_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3Y_10RR;-1.739;-1.7391;1;-1.7391;1;3.3341;3.3341
C0.GBMRISK.3001001050944_3Y_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3Y_10FLY;1.5508;1.5509;1;1.5509;1;2.2227;2.2227
C0.GBMRISK.3001001050944_3Y_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3Y_25RR;-0.8854;-0.8855;1;-0.8855;1;1.9449;1.9449
C0.GBMRISK.3001001050944_3Y_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_3Y_25FLY;0.4889;0.4889;1;0.4889;1;1.3892;1.3892
C0.GBMRISK.3001001050944_4Y_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_4Y_ATM;7.2975;7.2975;1;7.2975;1;4.1669;4.1669
C0.GBMRISK.3001001050944_4Y_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_4Y_10RR;-1.7697;-1.7698;1;-1.7698;1;5.0529;5.0529
C0.GBMRISK.3001001050944_4Y_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_4Y_10FLY;1.5983;1.5983;1;1.5983;1;3.3686;3.3686
C0.GBMRISK.3001001050944_4Y_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_4Y_25RR;-0.9104;-0.9105;1;-0.9105;1;2.9475;2.9475
C0.GBMRISK.3001001050944_4Y_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_4Y_25FLY;0.5153;0.5153;1;0.5153;1;2.1054;2.1054
C0.GBMRISK.3001001050944_5Y_ATM;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_5Y_ATM;7.3475;7.3476;1;7.3476;1;5.4425;5.4425
C0.GBMRISK.3001001050944_5Y_10RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_5Y_10RR;-1.812;-1.812;1;-1.812;1;6.618;6.618
C0.GBMRISK.3001001050944_5Y_10FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_5Y_10FLY;1.6322;1.6322;1;1.6322;1;4.412;4.412
C0.GBMRISK.3001001050944_5Y_25RR;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_5Y_25RR;-0.9323;-0.9323;1;-0.9323;1;3.8605;3.8605
C0.GBMRISK.3001001050944_5Y_25FLY;C0.GBMRISK.3001001050944;VOLFX-CNHHKD_5Y_25FLY;0.5327;0.5327;1;0.5327;1;2.7575;2.7575
C0.GBMRISK.3001001195741_ON_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_ON_ATM;21.4026;;0;;0;;
C0.GBMRISK.3001001195741_ON_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_ON_10RR;-5.6684;;0;;0;;
C0.GBMRISK.3001001195741_ON_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_ON_10FLY;3.2424;;0;;0;;
C0.GBMRISK.3001001195741_ON_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_ON_25RR;-2.8789;;0;;0;;
C0.GBMRISK.3001001195741_ON_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_ON_25FLY;1.0256;;0;;0;;
C0.GBMRISK.3001001195741_1D_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1D_ATM;21.4026;;0;;0;;
C0.GBMRISK.3001001195741_1D_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1D_10RR;-5.6684;;0;;0;;
C0.GBMRISK.3001001195741_1D_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1D_10FLY;3.2424;;0;;0;;
C0.GBMRISK.3001001195741_1D_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1D_25RR;-2.8789;;0;;0;;
C0.GBMRISK.3001001195741_1D_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1D_25FLY;1.0256;;0;;0;;
C0.GBMRISK.3001001195741_1W_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1W_ATM;18.0782;18.0782;1;18.0782;1;17.0773;17.0773
C0.GBMRISK.3001001195741_1W_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1W_10RR;-3.8302;-3.8302;1;-3.8302;1;20.4992;20.4992
C0.GBMRISK.3001001195741_1W_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1W_10FLY;2.0851;2.0851;1;2.0851;1;13.6661;13.6661
C0.GBMRISK.3001001195741_1W_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1W_25RR;-2.1711;-2.1711;1;-2.1711;1;11.9578;11.9578
C0.GBMRISK.3001001195741_1W_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1W_25FLY;0.5955;0.5956;1;0.5956;1;8.5413;8.5413
C0.GBMRISK.3001001195741_2W_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2W_ATM;16.7465;16.7465;1;16.7465;1;4.0594;4.0594
C0.GBMRISK.3001001195741_2W_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2W_10RR;-4.0945;-4.0946;1;-4.0946;1;4.8739;4.8739
C0.GBMRISK.3001001195741_2W_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2W_10FLY;1.7045;1.7046;1;1.7046;1;3.2493;3.2493
C0.GBMRISK.3001001195741_2W_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2W_25RR;-2.1758;-2.1758;1;-2.1758;1;2.8432;2.8432
C0.GBMRISK.3001001195741_2W_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2W_25FLY;0.444;0.444;1;0.444;1;2.0308;2.0308
C0.GBMRISK.3001001195741_3W_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3W_ATM;14.7363;14.7363;1;14.7363;1;2.6138;2.6138
C0.GBMRISK.3001001195741_3W_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3W_10RR;-4.43;-4.43;1;-4.43;1;3.1385;3.1385
C0.GBMRISK.3001001195741_3W_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3W_10FLY;1.4397;1.4397;1;1.4397;1;2.0924;2.0924
C0.GBMRISK.3001001195741_3W_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3W_25RR;-2.3829;-2.3829;1;-2.3829;1;1.8308;1.8308
C0.GBMRISK.3001001195741_3W_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3W_25FLY;0.3634;0.3634;1;0.3634;1;1.3077;1.3077
C0.GBMRISK.3001001195741_1M_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1M_ATM;14.9568;14.9568;1;14.9568;1;2.0424;2.0424
C0.GBMRISK.3001001195741_1M_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1M_10RR;-5.3808;-5.3808;1;-5.3808;1;2.4532;2.4532
C0.GBMRISK.3001001195741_1M_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1M_10FLY;1.654;1.654;1;1.654;1;1.6355;1.6355
C0.GBMRISK.3001001195741_1M_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1M_25RR;-2.8274;-2.8274;1;-2.8274;1;1.431;1.431
C0.GBMRISK.3001001195741_1M_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1M_25FLY;0.4151;0.4151;1;0.4151;1;1.0221;1.0221
C0.GBMRISK.3001001195741_2M_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2M_ATM;15.1161;15.1161;1;15.1161;1;2.0578;2.0578
C0.GBMRISK.3001001195741_2M_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2M_10RR;-5.3394;-5.3395;1;-5.3395;1;2.4741;2.4741
C0.GBMRISK.3001001195741_2M_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2M_10FLY;2.2692;2.2692;1;2.2692;1;1.6494;1.6494
C0.GBMRISK.3001001195741_2M_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2M_25RR;-2.739;-2.739;1;-2.739;1;1.4432;1.4432
C0.GBMRISK.3001001195741_2M_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2M_25FLY;0.5241;0.5242;1;0.5242;1;1.0309;1.0309
C0.GBMRISK.3001001195741_3M_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3M_ATM;14.6043;14.6043;1;14.6043;1;2.0388;2.0388
C0.GBMRISK.3001001195741_3M_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3M_10RR;-5.3458;-5.3458;1;-5.3458;1;2.4531;2.4531
C0.GBMRISK.3001001195741_3M_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3M_10FLY;2.2066;2.2066;1;2.2066;1;1.6354;1.6354
C0.GBMRISK.3001001195741_3M_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3M_25RR;-2.7449;-2.7449;1;-2.7449;1;1.431;1.431
C0.GBMRISK.3001001195741_3M_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3M_25FLY;0.4933;0.4934;1;0.4934;1;1.0221;1.0221
C0.GBMRISK.3001001195741_6M_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_6M_ATM;13.5499;13.5499;1;13.5499;1;1.945;1.945
C0.GBMRISK.3001001195741_6M_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_6M_10RR;-5.5205;-5.5205;1;-5.5205;1;2.345;2.345
C0.GBMRISK.3001001195741_6M_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_6M_10FLY;2.0693;2.0694;1;2.0694;1;1.5633;1.5633
C0.GBMRISK.3001001195741_6M_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_6M_25RR;-2.7898;-2.7897;1;-2.7897;1;1.3679;1.3679
C0.GBMRISK.3001001195741_6M_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_6M_25FLY;0.4215;0.4216;1;0.4216;1;0.9771;0.9771
C0.GBMRISK.3001001195741_9M_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_9M_ATM;13.1024;13.1024;1;13.1024;1;1.8766;1.8766
C0.GBMRISK.3001001195741_9M_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_9M_10RR;-5.3417;-5.3416;1;-5.3416;1;2.2669;2.2669
C0.GBMRISK.3001001195741_9M_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_9M_10FLY;2.0041;2.0042;1;2.0042;1;1.5113;1.5113
C0.GBMRISK.3001001195741_9M_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_9M_25RR;-2.6923;-2.6923;1;-2.6923;1;1.3224;1.3224
C0.GBMRISK.3001001195741_9M_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_9M_25FLY;0.3819;0.3819;1;0.3819;1;0.9446;0.9446
C0.GBMRISK.3001001195741_1Y_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1Y_ATM;12.7361;12.7362;1;12.7362;1;1.8479;1.8479
C0.GBMRISK.3001001195741_1Y_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1Y_10RR;-5.355;-5.355;1;-5.355;1;2.2362;2.2362
C0.GBMRISK.3001001195741_1Y_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1Y_10FLY;1.985;1.9851;1;1.9851;1;1.4909;1.4909
C0.GBMRISK.3001001195741_1Y_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1Y_25RR;-2.6922;-2.6923;1;-2.6923;1;1.3045;1.3045
C0.GBMRISK.3001001195741_1Y_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_1Y_25FLY;0.356;0.356;1;0.356;1;0.9318;0.9318
C0.GBMRISK.3001001195741_2Y_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2Y_ATM;12.8046;12.8046;1;12.8046;1;2.7528;2.7528
C0.GBMRISK.3001001195741_2Y_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2Y_10RR;-5.2083;-5.2083;1;-5.2083;1;3.3614;3.3614
C0.GBMRISK.3001001195741_2Y_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2Y_10FLY;1.6765;1.6766;1;1.6766;1;2.2409;2.2409
C0.GBMRISK.3001001195741_2Y_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2Y_25RR;-2.6245;-2.6245;1;-2.6245;1;1.9608;1.9608
C0.GBMRISK.3001001195741_2Y_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_2Y_25FLY;0.19;0.19;1;0.19;1;1.4006;1.4006
C0.GBMRISK.3001001195741_3Y_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3Y_ATM;13.0407;13.0407;1;13.0407;1;4.3894;4.3894
C0.GBMRISK.3001001195741_3Y_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3Y_10RR;-5.1044;-5.1044;1;-5.1044;1;5.4142;5.4142
C0.GBMRISK.3001001195741_3Y_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3Y_10FLY;1.3037;1.3038;1;1.3038;1;3.6095;3.6095
C0.GBMRISK.3001001195741_3Y_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3Y_25RR;-2.5648;-2.5649;1;-2.5649;1;3.1583;3.1583
C0.GBMRISK.3001001195741_3Y_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_3Y_25FLY;0.0272;0.0272;1;0.0272;1;2.2559;2.2559
C0.GBMRISK.3001001195741_4Y_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_4Y_ATM;13.1425;13.1425;1;13.1425;1;5.8142;5.8142
C0.GBMRISK.3001001195741_4Y_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_4Y_10RR;-4.9906;-4.9907;1;-4.9907;1;7.2455;7.2455
C0.GBMRISK.3001001195741_4Y_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_4Y_10FLY;1.1008;1.1007;1;1.1007;1;4.8303;4.8303
C0.GBMRISK.3001001195741_4Y_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_4Y_25RR;-2.5229;-2.5229;1;-2.5229;1;4.2266;4.2266
C0.GBMRISK.3001001195741_4Y_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_4Y_25FLY;-0.092;-0.092;1;-0.092;1;3.019;3.019
C0.GBMRISK.3001001195741_5Y_ATM;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_5Y_ATM;13.1935;13.1935;1;13.1935;1;7.1355;7.1355
C0.GBMRISK.3001001195741_5Y_10RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_5Y_10RR;-4.9106;-4.9106;1;-4.9106;1;8.9849;8.9849
C0.GBMRISK.3001001195741_5Y_10FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_5Y_10FLY;0.9493;0.9494;1;0.9494;1;5.9899;5.9899
C0.GBMRISK.3001001195741_5Y_25RR;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_5Y_25RR;-2.4824;-2.4824;1;-2.4824;1;5.2411;5.2411
C0.GBMRISK.3001001195741_5Y_25FLY;C0.GBMRISK.3001001195741;VOLFX-GBPCNY_5Y_25FLY;-0.1877;-0.1876;1;-0.1876;1;3.7437;3.7437
C0.GBMRISK.3001001195812_ON_ATM;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_ON_ATM;9.8366;;0;;0;;
C0.GBMRISK.3001001195812_ON_10RR;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_ON_10RR;3.1855;;0;;0;;
C0.GBMRISK.3001001195812_ON_10FLY;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_ON_10FLY;1.8736;;0;;0;;
C0.GBMRISK.3001001195812_ON_25RR;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_ON_25RR;1.5793;;0;;0;;
C0.GBMRISK.3001001195812_ON_25FLY;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_ON_25FLY;0.6067;;0;;0;;
C0.GBMRISK.3001001195812_1D_ATM;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1D_ATM;9.8366;;0;;0;;
C0.GBMRISK.3001001195812_1D_10RR;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1D_10RR;3.1855;;0;;0;;
C0.GBMRISK.3001001195812_1D_10FLY;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1D_10FLY;1.8736;;0;;0;;
C0.GBMRISK.3001001195812_1D_25RR;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1D_25RR;1.5793;;0;;0;;
C0.GBMRISK.3001001195812_1D_25FLY;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1D_25FLY;0.6067;;0;;0;;
C0.GBMRISK.3001001195812_1W_ATM;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1W_ATM;8.3161;8.3161;1;8.3161;1;7.8306;7.8306
C0.GBMRISK.3001001195812_1W_10RR;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1W_10RR;2.0059;2.006;1;2.006;1;9.3973;9.3973
C0.GBMRISK.3001001195812_1W_10FLY;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1W_10FLY;1.1775;1.1775;1;1.1775;1;6.2649;6.2649
C0.GBMRISK.3001001195812_1W_25RR;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1W_25RR;1.327;1.327;1;1.327;1;5.4818;5.4818
C0.GBMRISK.3001001195812_1W_25FLY;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1W_25FLY;0.4118;0.4119;1;0.4119;1;3.9155;3.9155
C0.GBMRISK.3001001195812_2W_ATM;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_2W_ATM;8.9763;8.9763;1;8.9763;1;2.1664;2.1664
C0.GBMRISK.3001001195812_2W_10RR;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_2W_10RR;2.55;2.55;1;2.55;1;2.6;2.6
C0.GBMRISK.3001001195812_2W_10FLY;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_2W_10FLY;1.1779;1.1779;1;1.1779;1;1.7334;1.7334
C0.GBMRISK.3001001195812_2W_25RR;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_2W_25RR;1.2487;1.2488;1;1.2488;1;1.5167;1.5167
C0.GBMRISK.3001001195812_2W_25FLY;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_2W_25FLY;0.3225;0.3225;1;0.3225;1;1.0833;1.0833
C0.GBMRISK.3001001195812_3W_ATM;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_3W_ATM;8.7819;8.7819;1;8.7819;1;1.5487;1.5487
C0.GBMRISK.3001001195812_3W_10RR;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_3W_10RR;2.1186;2.1186;1;2.1186;1;1.8589;1.8589
C0.GBMRISK.3001001195812_3W_10FLY;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_3W_10FLY;0.928;0.9281;1;0.9281;1;1.2393;1.2393
C0.GBMRISK.3001001195812_3W_25RR;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_3W_25RR;1.1324;1.1324;1;1.1324;1;1.0843;1.0843
C0.GBMRISK.3001001195812_3W_25FLY;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_3W_25FLY;0.2816;0.2816;1;0.2816;1;0.7746;0.7746
C0.GBMRISK.3001001195812_1M_ATM;C0.GBMRISK.3001001195812;VOLFX-HKDCNY_1M_ATM;7.9049;7.9049;1;7.9049;1;1.0716;1.0716
